Sentence,Label
Shaq is in deep. And Tanya has learnt from her mistake. Hope they work on the outside # #loveisland,<pad>
SHAQ I HAVENT SEEN ONE TEAR NOT ONE TEAR #loveisland #loveislandUK https://t.co/qser3kkGSi,<s>
"Ron and Lana🥰🥰🥰🥰🥰😭😭😭😭😭😭😭❤️❤️❤️❤️❤️❤️

#loveisland 
#loveislanduk",<s>
Shaq deserves the world!!!!!  #,<pad>
i thought this man said he got As in english A Levels... # # https://t.co/l9rlufKsCx,<s>
"Tanya, please don’t you dare hurt this man again

#loveisland #",<s>
Shaq is too cute man #,<s>
I feel like Shaq wants to propose rn 🤣 #loveislanduk #loveisland,<s>
"It's mad how Scouse, Tanya, sounded when she read that piece out! # #",<s>
Tanya to Shaq: “Where have you been all my life?”. Was she thinking that when she served all that foolishness with Martin? # #loveisland,<s>
"The love island final episode never fails to disappoint, whether I like the islanders or not 😊 #loveisland # https://t.co/wJMRgKH32P",<s>
I’m not believing Tanya’s poem one bit  #,<s>
tanya's voice makes my head itch # # https://t.co/ScFv8luA9R,<s>
SHAQ BETTER NOT MENTION MARTIN IN HIS SPEECH 🌚😭 #loveisland #loveislandUK #Loveislandfinal,<s>
Toxic Tanya really said SOULMATE??😭😭😭😂😂 #loveisland #loveislandaftersun #tanya #loveislanduk,<s>
Nice of Millie to join Ron and Alana for that special moment # #loveisland https://t.co/PKcc58GQ09,<s>
Facts #loveislanduk,<s>
"LIVE: Winter Love Island final 2023!

Here's everything you need to know from tonight's final - from unaired moments in the series, last minute drama and who will be crowed the winning couple! 💕🌴😍☀️

#loveisland #loveislandaftersun #loveislanduk 

🧵 https://t.co/UN03xqNS7Q",<s>
"me as soon as tanya &amp; shaq and samie &amp; tom walked up to do their speech. 

#loveisland # https://t.co/fyFlCRF0RK",<s>
"Martin’s somewhere eating popcorn right now 

#loveisland #",<s>
"ron and lanaa 🫶🏻🫶🏻
they are too cute 
# #loveisland https://t.co/4Zm9zV7KOM",<s>
TANYA WHY ARE YOU LYING 🙄 #loveisland #loveislandUK #Loveislandfinal,<s>
"Soz to be a hater but if after their first club appearance theres a headline Ron's cheated, I won't be shocked

# #",<s>
"if we go by the order of speeches, kai and sanam are the winners YAYA #loveisland # # https://t.co/oDeAjHJUkl",<s>
ONLY RIGHT ANSWER #loveisland #loveislanduk https://t.co/vbabdNhJgW,<s>
"Tom &amp; Sammie to win, I hope 🤞 

#loveisland 
#loveislandfinal 
#",<s>
“that was my dodgy eye going for a wander” RON WHAT #loveislanduk #loveisland https://t.co/RVKAlLLG9v,<s>
Apart from Kai &amp; Sunam they’re ALL dropping the L bomb for the  50k # https://t.co/NSQyBEA5Ze,<s>
"Ron: 'That was my dodgy eye going for a wonder'

Live example of 'Gift of the gab'

#loveisland # # https://t.co/7zKvoLNqp6",<s>
"Anybody think Ron does actually love Lana 🤦‍♂️🤣
#
#",<s>
Didnt listen to any of that speech from ron and lana 🙈#,<s>
They did kai so dirty with that suit #loveisland #loveislanduk,<s>
Aww Ron’s poem is so sweet 🥲#,<s>
What a coincidence! The order of the speeches is the exact same order of my prediction 👀🤔💭 # #,<s>
HOW ARE PEOPLE BEING IN LOVE IN LESS THAN 2 MONTHS LOL THIS WOUDLNT HAPPEN OUTSIDE THE VILLA 😭 #loveisland #loveislandUK #Loveislandfinal,<s>
bless lana she’s acc so wholesome #,<s>
"I swear, there's times when, Lana, looks a tad like, Rob Beckett! 🤧😂 # #",<s>
"Ron is no keeper Lana, this is a keeper #loveisland #loveislanduk https://t.co/01ymkJW6Y0",<s>
Aww im going to miss this season #loveisland #loveislanduk,<s>
THATS  BECAUSE RON CHEATED INSIDE THE VILLA AND DIDNT NEED TO CHEAT IN CASA AMOR 😭 #loveisland #loveislandUK #loveislandfinal,<s>
"Proud parents at a wedding

# #loveisland # https://t.co/CkWOiuEE6l",<s>
Lana looks like liquorice 😭 #loveisland # https://t.co/g074A6D78F,<s>
Love island loved zooming in on Olivia’s facial expressions during dumpings and any bit of drama. They BETTER finish the series by zooming in on her when they announce Kai and Sanam winners!  #loveisland # https://t.co/FJVhYNcdKb,<s>
"Speeches are in order of how we're finishing, 

Well played #loveisland #loveislanduk Well played 👏",<s>
"Samie looks stunning in that dress wow

# #",<s>
Ps. TANYA LOOKS UNREAL TONIGHT  #,<s>
lana be looking like a licorice all sort # https://t.co/B3Hx0Nm86c,<s>
I can’t cope with these love Island remixes 🤮🤮🤮😬 stop ruining songs for me!! #loveisland # https://t.co/cWDa48lwg1,<s>
"But what viewers don't know is that Jessie accidentally said the wrong name. Olivia said: ""Jessie, bless her, she kept calling Haris, Kai. So she said Kai’s name!"" ITV bosses had to refilm the tense dumping scene early into the night. 😳 2/2

#loveisland #loveislanduk https://t.co/j8cL4Hrafr",<s>
Well done #loveisland for keeping the speeches shorter this year 👍 #loveislanduk,<s>
CRINGEEE #,<s>
me realising i wont be touching twitter until the summer # # https://t.co/LAvWmO0gjj,<s>
tom try and compliment something that isnt her looks #loveislanduk #loveisland https://t.co/8rQUHOUC4k,<s>
Nobody has ever said the phrase “I can’t wait to visit Barnsley” before 😭😭 #loveisland #loveislandUK,<s>
Sorry. Sammie and tom give lust and not love. There ! I said it #loveisland # https://t.co/8RFfeQsDuE,<s>
Give her all the brand deals pls #loveisland # https://t.co/ghX9aLGDlV,<s>
"Samie: 'We've completed Chapter one, let's complete Chapter two'

# #loveisland # https://t.co/nLTEg4x5zE",<s>
tom’s flattery really is limited to samie’s looks lol wow  # #loveisland,<s>
Dgaf about Tom and Samie’s speeches #loveisland # https://t.co/AVxsHDeKZe,<s>
That man is tall and WHITE #loveisland #loveislanduk https://t.co/KcgTYltbsz,<s>
"Tom….tall, ‘dark’ and handsome?👀 #loveislanduk",<s>
"Raaaas, Samie's, batty lookin' good in that red dress, stiiiiillll! # #",<pad>
me when either tom or samie speak # # https://t.co/6FcGBN0iAh,<s>
"""U are the ultimate tall dark and handsome man"" girl... #loveisland #loveislanduk https://t.co/szm5u7fAM7",<s>
The most beautiful girl🥹 #loveisland # https://t.co/SAe1uOLTQk,<s>
"I really hope Sanam and Kai live happily ever after, regardless if they win or not. They're perfectttt 🤍

# #",<s>
He went a whole speech without saying he was buzzin I’m impressed #loveisland #loveislanduk,<s>
"Swear to the lord above, Kai and Sanam best win this. Those speeches were beautiful #loveisland #loveislanduk #loveislandfinal https://t.co/LFWjpRdnLg",<s>
"aww guys my heart, kai and sanam are so cute i love them omg #loveislanduk #loveisland https://t.co/4RifxZXNAm",<s>
HERE COMES THE TALL DARK &amp; HANDSOME BS 🙄 #loveisland #loveislandUK #Loveislandfinal,<s>
"@janesonsy16 I don't hate, Samie &amp; Tom, but, yeah, I'd prefer, Lana &amp; Ron, to win over them, as well... I wouldn't mind, Kai &amp; Sanam, winning, too... # #",<s>
Every time Kai &amp; Sanam mentioned the word “Caribbean” 🌴🏝️ I just felt like this *dancing/whining*… # # https://t.co/5XfahLkRNk,<s>
"Tom’s speech: ‘you look amazing’

#loveisland #",<s>
Just voted for #Kai and #Sanam Hope they win.  Really don't want any of the other 3 couples to win to be honest. #loveisland # #KaiandSanam,<s>
KAIS SPEECH YAAASSSS #loveisland #loveislanduk,<s>
"KAI'S SPEECH TO SANAM!!!
TO CUTEEE
I LOVE THEMM SMM
# #loveisland https://t.co/vlsBa4Wuzj",<s>
i really hope kai &amp; sanam last on the outside !! i love them. # # https://t.co/6vmZzIoLtI,<s>
I just can’t fathom that Kai’s a teacher #loveisland  #,<s>
"‘My girl’ 🥹 This sweet handsome man is not the same guy who walked into the villa. Kai and Sanam are just 😭❤️

#loveisland #",<s>
"Kai and Sanem 🫶🏻💖🥺 
# #loveisland https://t.co/rQOjFmSSfT",<s>
"Kai does not like full stops, bless him # #loveisland",<s>
"The producers did lana dirty with that dress 
# #loveisland https://t.co/1OhSb07fWh",<s>
"Four couples, but who do you think will win??

# # https://t.co/zTmiM4Kv7f",<s>
omg kai and sanam IM LISTENING #loveislanduk #loveisland https://t.co/kfvscznEUy,<s>
JUST GIVE THEM THE DAMN MONEY ALREADY #loveisland # https://t.co/6EWiFzFCC5,<s>
Vote for Kai and Sanam. This is a reminder !! #loveisland # https://t.co/OwLS5QNuLU,<s>
can the crowd shut up like why are they cheering at every sentence lmaoo #loveislanduk #loveisland https://t.co/z29yTH2fgT,<s>
"Maya wears the most ghastly outfits. WTF is that dress she has on tonight? Looks like ripped, and scrunched up wrapping paper.  Absolutely hideous. #loveisland # #MayaJama @MayaJama",<s>
"The Love Island reunion should have a segment of the funniest Tweets from the series 😂

# #loveisland # #loveislandaftersun https://t.co/f4gVvxoA0f",<s>
"if kai doesnt ask sanam to be his girlfriend in his speech. 

#loveisland # https://t.co/0XEsNfOJWo",<s>
"Stephen Bear, ya fuckin' nobhead! # #",<pad>
"Why do Love Island live audiences always look like they’re being held hostage?

#loveisland #loveislanduk",<s>
"I reckon, Lana &amp; Ron, could win! They've got a load o' haters, but, I don't mind, Lana, AND, I've always rated, Ron! # #",<s>
This season I have established that South Africa is more windy than Ireland #loveisland #loveislanduk,<s>
Wardrobe dept did Lana and the rest of the girls DIRTY with those cheap market stall dresses (other than Samie who looked unreal!) 😬😬  #loveisland #,<s>
Tanya when she finds out she didn’t win #loveisland # https://t.co/1DFriJP53V,<s>
The hate for Tanya is turning into bullying. Mean girls/guys calling other people mean lol smh #loveislanduk #loveisland,<s>
Please vote for Kai and Sanam people ! Download the app if you don’t have it. We CANNOT let fiat 500 get the win for Ron &amp; Lana 🚫🙅🏾‍♀️🚫😭🤣 #loveisland #loveislanduk #loveislandfinal https://t.co/EBOhQFaXxS,<s>
wait i cant believe another season of love island is coming out in like 3 months this is so crazy to me #loveislanduk #loveisland https://t.co/D4FSZuy2cp,<s>
Lana walking out like… 🤣 #loveisland  #loveislanduk https://t.co/2ClGDXtx5z,<s>
Who’s your winning couple? # #loveisland,<s>
"Roses are red
I don't like you fartin'
Remember at Casa
You came back with Martin

# #loveisland # https://t.co/7iYKFHT0hn",<s>
The order of how they’re standing is DEF not the win order #loveislanduk #loveisland https://t.co/uNpfCrKoXY,<s>
20 minutes in and 2 adverts. What are you playing at ITV!!!! #loveisland # https://t.co/zUZdMexAFc,<s>
I know im supposed to support my good sis Tanya but she doesnt deserve that space in the top 5 😩#,<s>
"Who do you think is going to be the first to go?
#loveisland #loveislanduk",<s>
"Sanam looks naturally beautiful and seems to have a personality to go with it. 
#
#",<s>
The islanders look better there than at the final #loveisland #loveislandfinal #loveislanduk #loveislandukfinal,<s>
Kai and Sanam are so cute omg.  #,<s>
kai deserves that 50k after dealing with olivia  # https://t.co/MqKPY4tdXS,<s>
you can literally tell who the producers like and dont like from the dresses #loveislanduk #loveisland https://t.co/2aV3oaJ9Rb,<s>
"like who made lanas dress, if i were her i would throw a fit sorry #loveislanduk #loveisland https://t.co/TOlFXy1MOa",<s>
One thing I HATE is that the boy have to just wear boring black tux’s #loveislanduk,<s>
Never in a million years would Liv have ever brought out this side of Kai. I absolutely love this guy now #,<s>
"I can't get over how amazing Kai and Sanam look together 🔥

# #",<s>
Aww lana is soo adorable if Ron ruins her life ima be mad #loveisland #loveislanduk,<s>
"The boys seeing the girls walk in

#loveisland # # https://t.co/w1l4znx13z",<s>
they clearly ran out of dresses for lana bc wtf is that #loveisland #loveislanduk https://t.co/31Uaico5Xd,<s>
"omg lanas dress ! she was done so dirty, how can they do that to her,  its actually sick #loveislanduk #loveisland https://t.co/lj62lkGZtk",<s>
Not gonna lie but the girls outfits are looking dead this year lol # #,<s>
lanas dress is ugly asf. # # https://t.co/uVxdNPUtAc,<s>
Sanam looks like royaltyyyyyy # # https://t.co/WPGgtfwbSt,<s>
THEM SAVING LANA FOR LAST CUZ SHE GOT A SUMB ASS DRESS ON BYE #loveisland #loveislanduk https://t.co/iLZlNpSp8p,<s>
Sammie looks like she is rewearing the dress she wore for the date🤷🏾‍♀️ #,<s>
Ron don’t like that dress #loveisland #,<s>
"😔 # finishes tonight, BUT, the summer version'll return in less than three months! 🥳... Not a confirmed date, but, I've seen it's probably back on Monday 5th June! #",<s>
Sanam looks beautiful 😍 #,<s>
"STOP SANAM LOOKS LIKE A REAL PRINCESS, I FEEL LIKE A PROUD MUM🥲

#loveisland #loveislandUK",<s>
I’ll shoot up that villa if Kai and Sanam don’t win.. anyone is free to join me  #loveisland #loveislanduk https://t.co/oQUHg990l1,<s>
Kai in that suit . He can give me a fun time # # https://t.co/GYxdgzbLOn,<s>
"Aw look at them all in suits 😍

# #",<s>
sorry tanyas face card is so strong 😍 #loveisland #LoveislandUK https://t.co/XZZTU9ueos,<s>
"Nah, Shaq's too good 

# #",<s>
These boys and girls really hate each other #loveisland #loveislanduk,<s>
"I'm sorry but Tanya does not deserve Shaq

#loveisland # https://t.co/NfsloGQRxL",<s>
You know your that girl when even the Fiat 500 likes you #loveisland # https://t.co/UFmlM3WrD4,<s>
Maya looks like a quality street wrapper.... #loveisland       #loveislanduk,<s>
“friendships that will last for a lifetime” urm samie im not sure about that one! #loveislanduk #loveisland https://t.co/GB9YcXcKkH,<s>
Anything other than a Kai and Sanam win tonight is wrong and you should all be ashamed of yourselves #loveisland #loveislanduk,<s>
Nice to see Tanya and Sanam holding hands .  #,<s>
Tanya hugging sanam... #loveisland #loveislanduk https://t.co/0xTUnzqVqX,<s>
"The People's winners

#loveisland # # https://t.co/OyHH6Pk4RB",<s>
"Vote Ron and Lana😍💯❤️🥰

#loveisland 
#loveislanduk",<s>
SAMIE again with the slick back bun for the finals  girl give it a rest it isn’t cute #loveisland #loveislanduk,<s>
the way i just KNOW samie thinks the public love her # # https://t.co/FBWwCmFnkn,<s>
NOT SHAQ AND TANYA WITH THE LEAST AMOUNT OF CHEERS 🌚 #loveisland #loveislanduk #loveislandfinal,<s>
Will the couple SPLIT or STEAL the money??? That will be entertaining # #,<s>
This crowd is so fake I need some boos man not all cheers 🙄 #loveisland # #loveislandfinal,<s>
Will your winners be Shaq and Tanya??? #loveisland # https://t.co/jX3ann8lnG,<s>
Shaq having fun #loveisland #loveislanduk https://t.co/NWnf58PVWe,<s>
Tom and Samie to win for me please #,<s>
"Lol, that shot of, Samie, running outta the villa reminds me of that time when she ran outta the villa only wrapped in her towel to quick time get to Casa Amor! 😂 # #",<s>
Kai and Sanam for the win #loveisland #loveislanduk,<s>
Ron gearing up for the final #loveisland # https://t.co/GcV3CrXsNd,<s>
"I don't care what y'all say, Tanya and Shaq have mad chemistry #loveislanduk #loveisland",<s>
Will would have done so well with this finale dance. He was robbed. #loveisland #loveislandUK https://t.co/dRW3aHbHhA,<s>
"if the nations princess sanam doesnt win tonight let me tell you i will not be watching love island again. 

#loveisland #loveislandUK https://t.co/huSzjVeN9M",<s>
Advert already wtf. I reckon after all the adverts tonight we will get about 20 minutes of a show #loveIsland  # https://t.co/9eHdThqFSP,<s>
"If anyone else but Kai and Sanam wins it’s rigged not even kidding, i haven’t seen anyone vote otherwise, not 1 person #loveisland #",<s>
If these two don’t win. We riot # # https://t.co/Sk6VrQ9xyQ,<s>
"10 mins in and theres already an advert, vibes 

# #",<s>
never been more thankful for an ad break because the squealing from the girls was doing my head in #loveislanduk #loveisland https://t.co/ohjyUk9fjm,<s>
"Tom writing his speech after that one poetry experience

# #loveisland # https://t.co/waelD3yPym",<s>
Well we now know what happened to Johnny and Baby from Dirty Dancing now 😆 # # @,<s>
ITV FIX UP BECAUSE WE CANT BE MISSING THIS FINAL # # https://t.co/cu4R5MqA0t,<s>
